id;Date;Open;High;Low;Close;Adj_Close;Volume
2557;17.07.2012;11.892857;11.927143;11.524286;11.682857;11.682857;27820800
2558;18.07.2012;11.607143;11.844286;11.534286;11.610000;11.610000;21576100
2559;19.07.2012;11.708571;12.118571;11.645714;11.874286;11.874286;29133300
2560;20.07.2012;11.808571;11.931429;11.642857;11.688571;11.688571;24369800
2561;23.07.2012;11.532857;11.602857;11.214286;11.420000;11.420000;30965200
2562;24.07.2012;11.581429;11.781429;11.115714;11.484286;11.484286;64700300
2563;25.07.2012;9.172857;9.542857;8.457143;8.611429;8.611429;173470500
2564;26.07.2012;8.472857;8.494286;8.020000;8.144286;8.144286;79756600
2565;27.07.2012;8.194286;8.467143;8.142857;8.417143;8.417143;38009300
2566;30.07.2012;8.418571;8.565714;8.047143;8.250000;8.250000;29932700
2567;31.07.2012;8.207143;8.331429;8.087143;8.121429;8.121429;17320800
2568;01.08.2012;8.204286;8.254286;7.728571;7.785714;7.785714;33832400
2569;02.08.2012;7.754286;7.955714;7.612857;7.695714;7.695714;23945600
2570;03.08.2012;7.837143;7.925714;7.544286;7.701429;7.701429;37295300
2571;06.08.2012;7.791429;8.167143;7.730000;8.112857;8.112857;28527800
2572;07.08.2012;8.135714;8.495714;8.078571;8.271429;8.271429;30769900
2573;08.08.2012;8.224286;8.412857;8.167143;8.257143;8.257143;18194400
2574;09.08.2012;8.227143;8.350000;8.178571;8.272857;8.272857;16492700
2575;10.08.2012;8.237143;8.651429;8.128571;8.557143;8.557143;35032200
2576;13.08.2012;8.745714;8.750000;8.357143;8.558571;8.558571;33324900
2577;14.08.2012;8.660000;9.014286;8.567143;8.822857;8.822857;48119400
2578;15.08.2012;8.861429;9.097143;8.831429;9.037143;9.037143;30844100
2579;16.08.2012;9.065714;9.227143;8.971429;9.187143;9.187143;17630900
2580;17.08.2012;9.268571;9.360000;9.072857;9.098571;9.098571;22405600
2581;20.08.2012;9.091429;9.335714;8.880000;9.177143;9.177143;26658800
2582;21.08.2012;9.305714;9.521429;9.235714;9.371429;9.371429;23355500
2583;22.08.2012;9.302857;9.485714;9.257143;9.342857;9.342857;18030600
2584;23.08.2012;9.431429;9.491429;9.082857;9.150000;9.150000;32580800
2585;24.08.2012;9.012857;9.114286;8.835714;9.022857;9.022857;26161800
2586;27.08.2012;9.045714;9.138571;8.894286;8.912857;8.912857;18046700
2587;28.08.2012;8.891429;9.084286;8.881429;8.992857;8.992857;15859200
2588;29.08.2012;9.007143;9.121429;8.935714;9.062857;9.062857;15660400
2589;30.08.2012;9.022857;9.054286;8.595714;8.640000;8.640000;18679500
2590;31.08.2012;8.758571;8.790000;8.441429;8.531429;8.531429;29560300
2591;04.09.2012;8.285714;8.285714;7.590000;7.990000;7.990000;87416700
2592;05.09.2012;7.942857;7.954286;7.761429;7.851429;7.851429;38565100
2593;06.09.2012;7.944286;8.112857;7.737143;8.092857;8.092857;37297400
2594;07.09.2012;8.097143;8.257143;7.978571;8.094286;8.094286;29617700
2595;10.09.2012;8.048571;8.147143;7.944286;7.988571;7.988571;24892700
2596;11.09.2012;7.985714;8.195714;7.871429;8.165714;8.165714;33040000
2597;12.09.2012;8.214286;8.361429;8.080000;8.172857;8.172857;22096900
2598;13.09.2012;8.124286;8.311429;8.012857;8.285714;8.285714;24490900
2599;14.09.2012;8.357143;8.774286;8.328571;8.645714;8.645714;33067300
2600;17.09.2012;8.425714;8.428571;8.110000;8.145714;8.145714;36278900
2601;18.09.2012;8.184286;8.331429;7.974286;8.008571;8.008571;30298100
2602;19.09.2012;8.105714;8.271429;7.957143;8.148571;8.148571;35348600
2603;20.09.2012;8.060000;8.398571;8.057143;8.391429;8.391429;37217600
2604;21.09.2012;8.490000;8.531429;8.201429;8.255714;8.255714;30074800
2605;24.09.2012;8.122857;8.262857;8.041429;8.055714;8.055714;23661400
2606;25.09.2012;8.107143;8.137143;7.671429;7.685714;7.685714;41858600
2607;26.09.2012;7.712857;7.990000;7.578571;7.875714;7.875714;36625400
2608;27.09.2012;7.980000;8.014286;7.737143;7.935714;7.935714;21350700
2609;28.09.2012;7.862857;7.972857;7.745714;7.777143;7.777143;15932700
2610;01.10.2012;7.800000;8.085714;7.762857;8.007143;8.007143;30765700
2611;02.10.2012;8.064286;8.184286;7.900000;8.065714;8.065714;21589400
2612;03.10.2012;8.341429;8.950000;8.321429;8.940000;8.940000;76064800
2613;04.10.2012;8.950000;9.610000;8.944286;9.524286;9.524286;91616700
2614;05.10.2012;9.580000;9.742857;9.302857;9.508571;9.508571;59170300
2615;08.10.2012;10.198571;10.604286;10.017143;10.502857;10.502857;92280300
2616;09.10.2012;9.842857;9.925714;9.342857;9.361429;9.361429;82145000
2617;10.10.2012;9.404286;9.704286;9.304286;9.357143;9.357143;38742900
2618;11.10.2012;9.557143;9.585714;9.318571;9.425714;9.425714;22013600
2619;12.10.2012;9.400000;9.514286;9.108571;9.190000;9.190000;20710200
2620;15.10.2012;9.307143;9.311429;9.057143;9.251429;9.251429;20745200
2621;16.10.2012;9.271429;9.458571;9.108571;9.435714;9.435714;29302000
2622;17.10.2012;9.430000;9.831429;9.377143;9.788571;9.788571;26464200
2623;18.10.2012;9.784286;9.977143;9.564286;9.622857;9.622857;26797400
2624;19.10.2012;9.598571;9.642857;9.180000;9.282857;9.282857;22881600
2625;22.10.2012;9.194286;9.961429;9.184286;9.697143;9.697143;45678500
2626;23.10.2012;9.614286;9.878571;9.437143;9.745714;9.745714;63498400
2627;24.10.2012;8.265714;8.714286;8.200000;8.588571;8.588571;100060100
2628;25.10.2012;8.578571;8.810000;8.557143;8.787143;8.787143;33046300
2629;26.10.2012;8.792857;10.034286;8.641429;9.940000;9.940000;103433400
2630;31.10.2012;9.487143;12.135714;9.364286;11.320000;11.320000;107308600
2631;01.11.2012;11.121429;11.384286;10.664286;11.098571;11.098571;62669600
2632;02.11.2012;11.035714;11.407143;10.852857;10.985714;10.985714;29650600
2633;05.11.2012;10.652857;11.277143;10.642857;11.177143;11.177143;29016400
2634;06.11.2012;11.008571;11.421429;10.815714;10.910000;10.910000;39102700
2635;07.11.2012;10.918571;11.321429;10.918571;11.097143;11.097143;31099600
2636;08.11.2012;11.164286;11.475714;10.827143;10.852857;10.852857;33381600
2637;09.11.2012;10.901429;11.268571;10.872857;11.128571;11.128571;23272900
2638;12.11.2012;11.285714;11.472857;11.144286;11.170000;11.170000;18330200
2639;13.11.2012;11.120000;11.562857;11.048571;11.372857;11.372857;27170500
2640;14.11.2012;11.428571;11.617143;11.250000;11.397143;11.397143;26910800
2641;15.11.2012;11.444286;11.700000;11.357143;11.640000;11.640000;17400600
2642;16.11.2012;11.611429;11.871429;11.474286;11.557143;11.557143;32164300
2643;19.11.2012;11.715714;11.855714;11.450000;11.622857;11.622857;23267300
2644;20.11.2012;11.644286;11.957143;11.588571;11.771429;11.771429;15340500
2645;21.11.2012;11.785714;12.080000;11.785714;11.857143;11.857143;10889900
2646;23.11.2012;11.915714;11.964286;11.740000;11.850000;11.850000;8396500
2647;26.11.2012;11.800000;11.840000;11.438571;11.722857;11.722857;13484100
2648;27.11.2012;11.718571;11.928571;11.651429;11.868571;11.868571;15524600
2649;28.11.2012;11.821429;11.938571;11.687143;11.747143;11.747143;14495600
2650;29.11.2012;11.770000;11.825714;11.542857;11.625714;11.625714;11473000
2651;30.11.2012;11.500000;11.672857;11.332857;11.672857;11.672857;14986300
2652;03.12.2012;11.692857;11.710000;10.785714;10.857143;10.857143;29197700
2653;04.12.2012;10.787143;12.571429;10.642857;12.378571;12.378571;101757600
2654;05.12.2012;12.371429;12.511429;11.845714;11.910000;11.910000;59357900
2655;06.12.2012;11.742857;12.651429;11.671429;12.310000;12.310000;38103800
2656;07.12.2012;12.610000;12.825714;12.184286;12.282857;12.282857;34780200
2657;10.12.2012;12.285714;12.428571;12.071429;12.114286;12.114286;14322700
2658;11.12.2012;12.185714;12.461429;12.057143;12.297143;12.297143;16028600
2659;12.12.2012;12.324286;13.307143;12.277143;12.961429;12.961429;54929000
2660;13.12.2012;12.978571;13.331429;12.838571;13.222857;13.222857;28865900
2661;14.12.2012;13.238571;13.527143;13.142857;13.328571;13.328571;27706700
2662;17.12.2012;13.281429;13.570000;13.158571;13.528571;13.528571;21660800
2663;18.12.2012;13.567143;13.935714;13.464286;13.662857;13.662857;29348200
2664;19.12.2012;13.800000;13.971429;13.350000;13.425714;13.425714;30674700
2665;20.12.2012;13.475714;13.500000;13.235714;13.357143;13.357143;16611700
2666;21.12.2012;13.150000;13.268571;13.015714;13.048571;13.048571;28430500
2667;24.12.2012;13.080000;13.121429;12.757143;12.890000;12.890000;7193200
2668;26.12.2012;12.834286;13.271429;12.768571;12.950000;12.950000;15166900
2669;27.12.2012;12.941429;13.062857;12.648571;12.928571;12.928571;14898100
2670;28.12.2012;12.828571;12.935714;12.700000;12.761429;12.761429;11123000
2671;31.12.2012;12.768571;13.357143;12.715714;13.227143;13.227143;18078900
2672;02.01.2013;13.601429;13.687143;12.955714;13.144286;13.144286;19431300
2673;03.01.2013;13.138571;13.988571;13.075714;13.798571;13.798571;27912500
2674;04.01.2013;13.791429;13.958571;13.648571;13.711429;13.711429;17761100
2675;07.01.2013;13.770000;14.535714;13.731429;14.171429;14.171429;45550400
2676;08.01.2013;14.287143;14.427143;13.828571;13.880000;13.880000;24714900
2677;09.01.2013;13.874286;13.992857;13.507143;13.701429;13.701429;20223000
2678;10.01.2013;13.795714;14.274286;13.671429;14.000000;14.000000;26117700
2679;11.01.2013;14.025714;14.560000;14.000000;14.470000;14.470000;29851500
2680;14.01.2013;14.427143;14.928571;14.365714;14.778571;14.778571;23473100
2681;15.01.2013;14.717143;14.908571;14.435714;14.527143;14.527143;17068100
2682;16.01.2013;14.545714;14.614286;13.822857;13.925714;13.925714;28014700
2683;17.01.2013;14.012857;14.085714;13.678571;13.957143;13.957143;16221100
2684;18.01.2013;14.340000;14.562857;14.097143;14.167143;14.167143;35999600
2685;22.01.2013;14.235714;14.235714;13.798571;13.972857;13.972857;22773100
2686;23.01.2013;13.875714;14.832857;13.860000;14.751429;14.751429;74235000
2687;24.01.2013;20.570000;21.309999;19.945715;20.980000;20.980000;118805400
2688;25.01.2013;20.809999;24.668571;20.801430;24.222857;24.222857;191445800
2689;28.01.2013;24.644285;25.321428;22.969999;23.158571;23.158571;109104800
2690;29.01.2013;22.590000;24.268572;22.375713;24.160000;24.160000;59542000
2691;30.01.2013;24.784286;25.071428;23.237143;23.957144;23.957144;48062700
2692;31.01.2013;23.871429;24.142857;22.902857;23.605715;23.605715;35601300
2693;01.02.2013;24.285713;24.714287;23.411428;23.542856;23.542856;50358000
2694;04.02.2013;23.254286;25.018572;23.254286;24.962856;24.962856;50969100
2695;05.02.2013;24.625713;25.412857;24.428572;24.912857;24.912857;57056300
2696;06.02.2013;25.000000;26.478571;24.935715;26.344286;26.344286;67190900
2697;07.02.2013;26.535713;26.982857;25.505714;25.994286;25.994286;53086600
2698;08.02.2013;25.962856;26.280001;25.715714;25.852858;25.852858;25657800
2699;11.02.2013;25.568571;26.007143;24.971430;25.412857;25.412857;29325100
2700;12.02.2013;25.808571;26.222857;25.101429;25.421429;25.421429;34399400
2701;13.02.2013;25.842857;26.628571;25.665714;26.610001;26.610001;40929000
2702;14.02.2013;26.755714;27.121429;26.384287;26.771429;26.771429;31979500
2703;15.02.2013;26.938572;27.142857;26.608570;27.072857;27.072857;26652500
2704;19.02.2013;27.285713;28.167143;27.164286;28.064285;28.064285;34138300
2705;20.02.2013;28.225714;28.231428;26.642857;26.731428;26.731428;34996500
2706;21.02.2013;26.571428;27.457144;26.071428;26.735714;26.735714;36894200
2707;22.02.2013;26.245714;26.255714;25.490000;25.694286;25.694286;38971100
2708;25.02.2013;25.855715;26.728571;25.064285;25.617144;25.617144;52164700
2709;26.02.2013;25.799999;26.459999;25.085714;26.298571;26.298571;33882100
2710;27.02.2013;26.225714;26.571428;25.794287;26.331429;26.331429;22626800
2711;28.02.2013;26.258572;27.447144;26.215714;26.868570;26.868570;34293700
2712;01.03.2013;26.730000;27.191429;26.601429;27.052856;27.052856;21451500
2713;04.03.2013;26.954287;27.154285;25.237143;25.887142;25.887142;47824000
2714;05.03.2013;26.381430;26.472857;25.440001;25.961430;25.961430;32326700
2715;06.03.2013;26.021429;26.422857;25.654285;26.134287;26.134287;17435600
2716;07.03.2013;25.714287;26.071428;25.165714;25.937143;25.937143;28695800
2717;08.03.2013;26.064285;26.549999;25.815714;26.385714;26.385714;23513000
2718;11.03.2013;26.285713;26.360001;25.572857;25.778570;25.778570;21015400
2719;12.03.2013;25.622856;26.309999;25.607143;26.015715;26.015715;21151900
2720;13.03.2013;26.771429;27.884287;26.678572;27.480000;27.480000;53898600
2721;14.03.2013;27.527143;27.527143;26.724285;26.910000;26.910000;28450800
2722;15.03.2013;27.035713;27.141430;26.364286;26.407143;26.407143;20667500
2723;18.03.2013;25.911428;26.681429;25.792856;26.512857;26.512857;18073300
2724;19.03.2013;26.571428;26.678572;25.607143;25.910000;25.910000;19873700
2725;20.03.2013;26.088572;26.264286;25.775715;26.150000;26.150000;11132100
2726;21.03.2013;26.057142;26.771429;25.995714;25.998571;25.998571;18804100
2727;22.03.2013;26.157143;26.265715;25.642857;25.900000;25.900000;14189000
2728;25.03.2013;26.061428;26.405714;25.681429;25.827143;25.827143;15024800
2729;26.03.2013;26.285713;27.520000;26.228571;27.230000;27.230000;46817400
2730;27.03.2013;27.091429;28.151428;26.904285;27.177143;27.177143;40475400
2731;28.03.2013;27.250000;27.557142;26.942858;27.040001;27.040001;19588100
2732;01.04.2013;27.278570;27.357143;25.924286;26.061428;26.061428;22947400
2733;02.04.2013;26.271429;26.454287;25.157143;25.241428;25.241428;32280500
2734;03.04.2013;25.292856;25.475714;23.465714;24.248571;24.248571;75357800
2735;04.04.2013;23.910000;24.304285;23.401428;23.812857;23.812857;34460300
2736;05.04.2013;23.360001;24.357143;23.218571;23.522858;23.522858;32512900
2737;08.04.2013;23.690001;23.757143;22.714287;23.294287;23.294287;31745000
2738;09.04.2013;23.355715;24.481428;23.150000;24.194286;24.194286;34045900
2739;10.04.2013;24.000000;24.207144;23.558571;23.724285;23.724285;29709400
2740;11.04.2013;24.118570;24.771429;24.117144;24.715714;24.715714;33056100
2741;12.04.2013;25.284286;25.377144;24.457144;24.742857;24.742857;37797900
2742;15.04.2013;25.080000;26.049999;24.971430;25.214287;25.214287;46529000
2743;16.04.2013;24.995714;25.389999;24.610001;25.121429;25.121429;29711500
2744;17.04.2013;24.905714;25.341429;24.038570;24.194286;24.194286;27545700
2745;18.04.2013;24.428572;24.557142;23.114286;23.402857;23.402857;23121000
2746;19.04.2013;23.642857;24.167143;23.290001;23.338572;23.338572;20163500
2747;22.04.2013;23.674286;25.214287;23.674286;24.910000;24.910000;84870100
2748;23.04.2013;30.795713;31.340000;29.930000;30.998571;30.998571;114860900
2749;24.04.2013;31.085714;32.042858;30.459999;30.959999;30.959999;46898600
2750;25.04.2013;30.997143;31.255714;30.467142;30.535713;30.535713;29274000
2751;26.04.2013;31.000000;31.018572;30.360001;30.792856;30.792856;21790300
2752;29.04.2013;30.944286;31.104286;30.287144;30.715714;30.715714;20787200
2753;30.04.2013;30.657143;31.392857;30.605715;30.867144;30.867144;25071200
2754;01.05.2013;30.845715;31.055714;30.235714;30.415714;30.415714;18359600
2755;02.05.2013;30.462856;30.778570;30.027143;30.641430;30.641430;18328800
2756;03.05.2013;30.825714;31.175714;30.385714;30.492857;30.492857;15431500
2757;06.05.2013;29.947144;30.350000;29.145714;30.098572;30.098572;31731000
2758;07.05.2013;29.825714;30.074286;29.371429;29.464287;29.464287;17079300
2759;08.05.2013;29.275715;30.057142;29.218571;29.801430;29.801430;17623200
2760;09.05.2013;29.718571;31.268572;29.502857;30.915714;30.915714;36108800
2761;10.05.2013;30.915714;31.392857;30.651428;31.098572;31.098572;18844700
2762;13.05.2013;31.024286;32.812859;31.020000;32.768570;32.768570;41357400
2763;14.05.2013;33.141430;33.798573;32.971428;33.424286;33.424286;38535700
2764;15.05.2013;34.209999;35.061428;33.975716;34.771427;34.771427;36029700
2765;16.05.2013;35.278572;35.549999;33.599998;33.861427;33.861427;28053200
2766;17.05.2013;34.075714;34.678570;33.714287;34.142857;34.142857;20141100
2767;20.05.2013;34.062859;34.521427;33.822857;34.221428;34.221428;14765800
2768;21.05.2013;34.291428;34.414288;33.571430;33.869999;33.869999;11491200
2769;22.05.2013;33.485714;34.028572;32.377144;32.651428;32.651428;21769300
2770;23.05.2013;32.242859;32.599998;31.650000;32.311428;32.311428;16198000
2771;24.05.2013;32.175713;32.714287;32.071430;32.677143;32.677143;11808300
2772;28.05.2013;33.107143;33.708572;30.425714;30.598572;30.598572;39525500
2773;29.05.2013;30.650000;31.625713;29.987143;30.762857;30.762857;34101900
2774;30.05.2013;30.861429;31.857143;30.221430;31.808571;31.808571;24087700
2775;31.05.2013;32.177143;32.797142;32.007141;32.321430;32.321430;25416300
2776;03.06.2013;32.435715;32.500000;31.081429;31.709999;31.709999;21270900
2777;04.06.2013;31.445715;32.507141;31.224285;32.187141;32.187141;23006900
2778;05.06.2013;31.884287;32.571430;31.200001;31.922857;31.922857;33096000
2779;06.06.2013;31.731428;32.200001;30.571428;31.105715;31.105715;26069400
2780;07.06.2013;31.234285;31.545713;30.807142;31.459999;31.459999;15299200
2781;10.06.2013;31.861429;31.904285;30.865713;31.561428;31.561428;13812400
2782;11.06.2013;31.121429;31.467142;30.542856;30.637142;30.637142;14213500
2783;12.06.2013;30.832857;30.832857;29.552856;29.662857;29.662857;19108600
2784;13.06.2013;29.712856;30.792856;29.392857;30.770000;30.770000;18511500
2785;14.06.2013;30.681429;31.041430;30.331429;30.570000;30.570000;12495700
2786;17.06.2013;32.220001;32.928570;31.964287;32.747143;32.747143;35851200
2787;18.06.2013;32.891430;33.000000;32.342857;32.689999;32.689999;17476900
2788;19.06.2013;32.571430;33.697144;32.515713;33.187141;33.187141;22353100
2789;20.06.2013;32.781429;33.000000;31.505714;31.931429;31.931429;21116200
2790;21.06.2013;32.150002;32.340000;30.600000;30.985714;30.985714;23398200
2791;24.06.2013;30.428572;31.297144;29.857143;30.799999;30.799999;17896200
2792;25.06.2013;30.281429;30.500000;29.651428;30.414286;30.414286;20918800
2793;26.06.2013;30.650000;31.178572;30.117144;30.299999;30.299999;18834200
2794;27.06.2013;30.415714;30.961430;29.942858;30.709999;30.709999;18326700
2795;28.06.2013;30.610001;30.900000;30.007143;30.155714;30.155714;19581100
2796;01.07.2013;30.517143;32.189999;30.285713;32.040001;32.040001;24517500
2797;02.07.2013;32.175713;32.495712;31.142857;31.637142;31.637142;17730300
2798;03.07.2013;31.731428;32.000000;31.278570;31.558571;31.558571;8625400
2799;05.07.2013;31.727142;32.178570;31.332857;32.157143;32.157143;9957500
2800;08.07.2013;32.425713;33.605713;32.215714;33.299999;33.299999;24289300
2801;09.07.2013;33.577145;35.344288;33.552856;35.340000;35.340000;35509600
2802;10.07.2013;35.078571;35.271427;34.172855;34.831429;34.831429;22578500
2803;11.07.2013;35.428570;35.599998;34.402859;34.881428;34.881428;21146300
2804;12.07.2013;35.118572;36.775715;35.107143;36.751431;36.751431;34238400
2805;15.07.2013;37.057144;37.121429;36.018570;36.854286;36.854286;20612900
2806;16.07.2013;36.755714;38.052856;36.671429;37.211430;37.211430;33356400
2807;17.07.2013;37.320000;38.322857;36.952858;38.274284;38.274284;19510400
2808;18.07.2013;38.615715;38.615715;37.714287;38.058571;38.058571;20487600
2809;19.07.2013;38.204285;38.278572;37.597141;37.797142;37.797142;18120200
2810;22.07.2013;38.121429;38.392857;36.731430;37.422855;37.422855;47313700
2811;23.07.2013;35.914288;37.461430;35.171429;35.751431;35.751431;76829200
2812;24.07.2013;35.674286;36.035713;34.314285;34.471428;34.471428;33409600
2813;25.07.2013;34.365715;35.380001;34.272858;35.248569;35.248569;19634300
2814;26.07.2013;34.945713;35.282856;34.401428;35.187141;35.187141;17826900
2815;29.07.2013;35.151428;35.810001;34.642857;34.994286;34.994286;13215300
2816;30.07.2013;35.057144;35.415714;34.544285;34.822857;34.822857;10890600
2817;31.07.2013;34.772858;35.299999;34.562859;34.925713;34.925713;13120800
2818;01.08.2013;35.220001;35.714287;34.938572;35.588570;35.588570;14139300
2819;02.08.2013;35.619999;35.619999;34.971428;35.168571;35.168571;13879600
2820;05.08.2013;34.844288;36.271427;34.482857;36.262856;36.262856;22962100
2821;06.08.2013;36.278572;36.799999;35.728573;36.557144;36.557144;20413400
2822;07.08.2013;36.337143;36.781429;35.522858;35.601429;35.601429;16328900
2823;08.08.2013;35.981430;36.271427;35.492859;35.771427;35.771427;14800100
2824;09.08.2013;35.712856;36.244286;35.685715;36.107143;36.107143;12322800
2825;12.08.2013;35.897144;36.714287;35.774284;36.657143;36.657143;17804500
2826;13.08.2013;36.950001;37.457142;36.180000;37.027142;37.027142;21940800
2827;14.08.2013;36.900002;37.684284;36.860001;37.401428;37.401428;17399900
2828;15.08.2013;37.000000;37.212856;35.908569;36.201427;36.201427;16629200
2829;16.08.2013;36.172855;37.164288;35.875713;36.981430;36.981430;21354200
2830;19.08.2013;36.857143;37.642857;36.821430;37.111427;37.111427;15497300
2831;20.08.2013;37.561428;39.077145;37.500000;39.041428;39.041428;30140600
2832;21.08.2013;38.984287;39.235714;38.214287;38.624287;38.624287;21258300
2833;22.08.2013;38.931431;39.065716;38.318569;38.535713;38.535713;9961700
2834;23.08.2013;38.578571;39.770000;38.431431;39.765713;39.765713;22285200
2835;26.08.2013;39.444286;41.419998;39.148571;40.388573;40.388573;31017700
2836;27.08.2013;39.878571;40.840000;39.214287;39.434284;39.434284;23138500
2837;28.08.2013;39.808571;40.714287;39.485714;40.480000;40.480000;19355700
2838;29.08.2013;40.575714;41.461430;40.548573;41.121429;41.121429;19059600
2839;30.08.2013;41.178570;41.261429;40.421429;40.558571;40.558571;15149400
2840;03.09.2013;41.061428;41.529999;40.650002;41.285713;41.285713;19969600
2841;04.09.2013;41.262856;41.865715;40.998569;41.775715;41.775715;19701500
2842;05.09.2013;42.400002;42.704285;42.060001;42.158569;42.158569;19072200
2843;06.09.2013;42.332855;42.358570;41.457142;41.648571;41.648571;17698800
2844;09.09.2013;41.821430;42.185715;41.468571;42.021427;42.021427;13840400
2845;10.09.2013;42.500000;44.748569;42.401428;44.722858;44.722858;36682100
2846;11.09.2013;44.820000;44.882858;43.411430;44.042858;44.042858;29940400
2847;12.09.2013;43.119999;43.778572;42.621429;43.058571;43.058571;21947800
2848;13.09.2013;43.142857;43.714287;42.741428;43.664288;43.664288;15029700
2849;16.09.2013;44.285713;44.312859;43.114285;43.165714;43.165714;14055300
2850;17.09.2013;43.148571;43.322857;42.528572;42.792858;42.792858;18200700
2851;18.09.2013;42.708572;43.954285;42.588570;43.845715;43.845715;13739600
2852;19.09.2013;44.052856;44.107143;43.430000;43.642857;43.642857;17449600
2853;20.09.2013;43.691429;45.127144;43.660000;44.832855;44.832855;30791600
2854;23.09.2013;45.770000;45.770000;42.788570;43.148571;43.148571;32030600
2855;24.09.2013;43.042858;44.200001;42.907143;43.784286;43.784286;18780300
2856;25.09.2013;44.028572;44.400002;43.437141;43.877144;43.877144;14639100
2857;26.09.2013;44.005714;44.927143;43.928570;44.787144;44.787144;12460700
2858;27.09.2013;44.394287;44.788570;44.242859;44.628571;44.628571;8299200
2859;30.09.2013;43.959999;44.592857;43.599998;44.172855;44.172855;12528600
2860;01.10.2013;44.967144;46.385715;44.857143;46.374287;46.374287;29693300
2861;02.10.2013;46.012856;47.657143;45.945713;47.247143;47.247143;30583700
2862;03.10.2013;47.287144;47.785713;45.435715;45.959999;45.959999;24613400
2863;04.10.2013;46.240002;46.900002;45.505714;46.751431;46.751431;16814000
2864;07.10.2013;46.291428;46.709999;45.450001;45.451427;45.451427;14634900
2865;08.10.2013;45.612858;45.931431;42.795715;43.188572;43.188572;28678300
2866;09.10.2013;42.889999;42.939999;40.400002;41.204285;41.204285;41948900
2867;10.10.2013;43.000000;43.918571;42.342857;43.427143;43.427143;30695000
2868;11.10.2013;43.472858;43.944286;42.875713;42.978573;42.978573;19200300
2869;14.10.2013;44.372856;46.467144;43.714287;46.337143;46.337143;45659600
2870;15.10.2013;46.442856;46.761429;45.619999;45.955715;45.955715;26848500
2871;16.10.2013;45.730000;46.500000;45.465714;46.125713;46.125713;18843300
2872;17.10.2013;46.029999;47.172855;45.665714;47.157143;47.157143;19272400
2873;18.10.2013;47.714287;48.068569;46.799999;47.642857;47.642857;25454800
2874;21.10.2013;48.988571;50.774284;48.585712;50.712856;50.712856;65090200
2875;22.10.2013;55.405712;55.594288;45.928570;46.074287;46.074287;181099800
2876;23.10.2013;45.331429;47.884285;45.285713;47.177143;47.177143;58376500
2877;24.10.2013;47.348572;48.121429;46.237144;47.317142;47.317142;33559400
2878;25.10.2013;47.285713;48.171429;46.558571;46.861427;46.861427;24062500
2879;28.10.2013;46.430000;47.279999;44.544285;44.857143;44.857143;34260800
2880;29.10.2013;45.509998;46.767143;44.171429;46.757141;46.757141;30936500
2881;30.10.2013;46.959999;46.990002;45.088570;45.448570;45.448570;21640500
2882;31.10.2013;45.444286;46.664288;45.099998;46.068569;46.068569;18489800
2883;01.11.2013;46.975716;47.642857;46.557144;47.038570;47.038570;22020600
2884;04.11.2013;47.278572;48.255714;46.450001;48.228573;48.228573;21919100
2885;05.11.2013;47.934284;48.914288;47.578571;48.785713;48.785713;17289300
2886;06.11.2013;48.498569;49.195713;47.541428;47.947144;47.947144;20733300
2887;07.11.2013;48.428570;48.524284;46.451427;46.694286;46.694286;20007400
2888;08.11.2013;46.702858;47.942856;46.502857;47.842857;47.842857;19448800
2889;11.11.2013;47.535713;48.500000;46.945713;48.272858;48.272858;16815400
2890;12.11.2013;48.025715;48.500000;47.335712;47.675713;47.675713;12231800
2891;13.11.2013;47.602856;47.922855;47.014286;47.897144;47.897144;11967900
2892;14.11.2013;47.970001;49.142857;47.874287;48.938572;48.938572;20104700
2893;15.11.2013;49.228573;49.984287;49.011429;49.965714;49.965714;20152300
2894;18.11.2013;50.000000;50.070000;48.500000;48.824287;48.824287;20247500
2895;19.11.2013;48.681431;49.545715;47.748569;48.184284;48.184284;17057600
2896;20.11.2013;49.049999;49.478573;48.235714;48.502857;48.502857;19481700
2897;21.11.2013;48.891430;49.811428;48.810001;49.785713;49.785713;15989400
2898;22.11.2013;49.832855;50.085712;49.142857;49.692856;49.692856;14202300
2899;25.11.2013;49.557144;50.418571;49.287144;50.034286;50.034286;13984600
2900;26.11.2013;50.071430;50.922855;49.652859;50.742859;50.742859;14683200
2901;27.11.2013;51.015713;51.978573;50.505714;51.784286;51.784286;16832900
2902;29.11.2013;52.007141;52.542858;51.858570;52.257141;52.257141;8388100
2903;02.12.2013;52.125713;52.565716;51.372856;51.988571;51.988571;11675300
2904;03.12.2013;51.698570;51.939999;50.928570;51.848572;51.848572;13400800
2905;04.12.2013;51.512856;52.664288;50.892857;50.895714;50.895714;19395600
2906;05.12.2013;51.114285;51.590000;50.484287;51.151428;51.151428;13793500
2907;06.12.2013;51.577145;51.618572;50.285713;50.634285;50.634285;12075700
2908;09.12.2013;50.738571;51.410000;50.515713;50.810001;50.810001;11718700
2909;10.12.2013;50.714287;52.062859;50.474285;51.871429;51.871429;14089600
2910;11.12.2013;52.052856;53.022858;51.745712;51.997143;51.997143;20066900
2911;12.12.2013;51.952858;53.548573;51.935715;53.332855;53.332855;21318500
2912;13.12.2013;53.735714;53.857143;52.687141;52.709999;52.709999;17854900
2913;16.12.2013;52.854286;53.000000;52.035713;52.330002;52.330002;13911100
2914;17.12.2013;52.392857;53.957142;52.324287;53.552856;53.552856;18448500
